Location,Year,total_cases,smear
ANDHRAPRADESH_ANANTAPUR,2001,3421,1552
ANDHRAPRADESH_ANANTAPUR,2002,5585,2399
ANDHRAPRADESH_ANANTAPUR,2003,5910,2811
ANDHRAPRADESH_ANANTAPUR,2004,5281,2388
ANDHRAPRADESH_ANANTAPUR,2005,5527,2359
ANDHRAPRADESH_ANANTAPUR,2006,5777,2543
ANDHRAPRADESH_ANANTAPUR,2007,6100,2684
ANDHRAPRADESH_ANANTAPUR,2008,5954,2777
ANDHRAPRADESH_ANANTAPUR,2009,5673,2634
ANDHRAPRADESH_ANANTAPUR,2010,5586,2600
ANDHRAPRADESH_ANANTAPUR,2011,5345,2457
ANDHRAPRADESH_ANANTAPUR,2012,4744,2214
ANDHRAPRADESH_ANANTAPUR,2013,4794,2256
ANDHRAPRADESH_ANANTAPUR,2014,5266,2448
ANDHRAPRADESH_ANANTAPUR,2015,5038,2269
ANDHRAPRADESH_ANANTAPUR,2016,5068,2531
ANDHRAPRADESH_ANANTAPUR,2017,5122,2446
ANDHRAPRADESH_ANANTAPUR,2018,5090,2761
ANDHRAPRADESH_ANANTAPUR,2019,5467,2453
ANDHRAPRADESH_ANANTAPUR,2020,5486,2460
ANDHRAPRADESH_ANANTAPUR,2021,5513,2467
ANDHRAPRADESH_ANANTAPUR,2022,5539,2474
ANDHRAPRADESH_ANANTAPUR,2023,5568,2481
ANDHRAPRADESH_ANANTAPUR,2024,5588,2488
ANDHRAPRADESH_ANANTAPUR,2025,5621,2496
ANDHRAPRADESH_CHITTOOR,2001,2106,1010
ANDHRAPRADESH_CHITTOOR,2002,4630,2104
ANDHRAPRADESH_CHITTOOR,2003,4487,2054
ANDHRAPRADESH_CHITTOOR,2004,4432,1925
ANDHRAPRADESH_CHITTOOR,2005,4032,1692
ANDHRAPRADESH_CHITTOOR,2006,4077,1628
ANDHRAPRADESH_CHITTOOR,2007,4588,1994
ANDHRAPRADESH_CHITTOOR,2008,5090,2134
ANDHRAPRADESH_CHITTOOR,2009,4863,2181
ANDHRAPRADESH_CHITTOOR,2010,4987,2334
ANDHRAPRADESH_CHITTOOR,2011,4758,2230
ANDHRAPRADESH_CHITTOOR,2012,4555,2283
ANDHRAPRADESH_CHITTOOR,2013,4317,2187
ANDHRAPRADESH_CHITTOOR,2014,4634,2335
ANDHRAPRADESH_CHITTOOR,2015,4562,2356
ANDHRAPRADESH_CHITTOOR,2016,4674,2526
ANDHRAPRADESH_CHITTOOR,2017,4278,2409
ANDHRAPRADESH_CHITTOOR,2018,4989,2660
ANDHRAPRADESH_CHITTOOR,2019,4896,2259
ANDHRAPRADESH_CHITTOOR,2020,4907,2261
ANDHRAPRADESH_CHITTOOR,2021,4911,2261
ANDHRAPRADESH_CHITTOOR,2022,4928,2264
ANDHRAPRADESH_CHITTOOR,2023,4943,2267
ANDHRAPRADESH_CHITTOOR,2024,4958,2270
ANDHRAPRADESH_CHITTOOR,2025,4973,2273
ANDHRAPRADESH_EASTGODAVARI,2003,4284,1816
ANDHRAPRADESH_EASTGODAVARI,2004,6253,2173
ANDHRAPRADESH_EASTGODAVARI,2005,7346,2576
ANDHRAPRADESH_EASTGODAVARI,2006,6835,2649
ANDHRAPRADESH_EASTGODAVARI,2007,7198,3178
ANDHRAPRADESH_EASTGODAVARI,2010,13708,5666
ANDHRAPRADESH_EASTGODAVARI,2011,13849,5952
ANDHRAPRADESH_EASTGODAVARI,2012,13372,6100
ANDHRAPRADESH_EASTGODAVARI,2013,12399,5636
ANDHRAPRADESH_EASTGODAVARI,2014,12671,5994
ANDHRAPRADESH_EASTGODAVARI,2015,11892,5791
ANDHRAPRADESH_EASTGODAVARI,2016,11907,6066
ANDHRAPRADESH_EASTGODAVARI,2017,11851,6551
ANDHRAPRADESH_EASTGODAVARI,2018,10589,5708
ANDHRAPRADESH_EASTGODAVARI,2019,12263,5971
ANDHRAPRADESH_EASTGODAVARI,2020,12289,5972
ANDHRAPRADESH_EASTGODAVARI,2021,12295,5975
ANDHRAPRADESH_EASTGODAVARI,2022,12311,5978
ANDHRAPRADESH_EASTGODAVARI,2023,12320,5980
ANDHRAPRADESH_EASTGODAVARI,2024,12333,5982
ANDHRAPRADESH_EASTGODAVARI,2025,12346,5985
ANDHRAPRADESH_GUNTUR,2002,1707,606
ANDHRAPRADESH_GUNTUR,2003,7119,3027
ANDHRAPRADESH_GUNTUR,2004,7004,2768
ANDHRAPRADESH_GUNTUR,2005,7619,2981
ANDHRAPRADESH_GUNTUR,2006,7640,3377
ANDHRAPRADESH_GUNTUR,2007,6939,3248
ANDHRAPRADESH_GUNTUR,2008,6993,3278
ANDHRAPRADESH_GUNTUR,2009,7684,3376
ANDHRAPRADESH_GUNTUR,2010,8051,3523
ANDHRAPRADESH_GUNTUR,2011,7584,3426
ANDHRAPRADESH_GUNTUR,2012,7303,3370
ANDHRAPRADESH_GUNTUR,2013,6612,3204
ANDHRAPRADESH_GUNTUR,2014,7084,3389
ANDHRAPRADESH_GUNTUR,2015,6454,3013
ANDHRAPRADESH_GUNTUR,2016,6578,3166
ANDHRAPRADESH_GUNTUR,2017,6754,3296
ANDHRAPRADESH_GUNTUR,2018,6417,3095
ANDHRAPRADESH_GUNTUR,2019,7251,3255
ANDHRAPRADESH_GUNTUR,2020,7221,3257
ANDHRAPRADESH_GUNTUR,2021,7207,3256
ANDHRAPRADESH_GUNTUR,2022,7229,3260
ANDHRAPRADESH_GUNTUR,2023,7213,3261
ANDHRAPRADESH_GUNTUR,2024,7203,3261
ANDHRAPRADESH_GUNTUR,2025,7211,3264
ANDHRAPRADESH_KRISHNA,2003,4004,1789
ANDHRAPRADESH_KRISHNA,2004,5127,2075
ANDHRAPRADESH_KRISHNA,2005,5858,2327
ANDHRAPRADESH_KRISHNA,2006,5846,2253
ANDHRAPRADESH_KRISHNA,2007,5862,2555
ANDHRAPRADESH_KRISHNA,2008,5965,2685
ANDHRAPRADESH_KRISHNA,2009,5876,2574
ANDHRAPRADESH_KRISHNA,2010,5792,2575
ANDHRAPRADESH_KRISHNA,2011,5624,2617
ANDHRAPRADESH_KRISHNA,2012,5138,2468
ANDHRAPRADESH_KRISHNA,2013,4661,2142
ANDHRAPRADESH_KRISHNA,2014,5056,2420
ANDHRAPRADESH_KRISHNA,2015,4528,2161
ANDHRAPRADESH_KRISHNA,2016,5255,2405
ANDHRAPRADESH_KRISHNA,2017,5047,2392
ANDHRAPRADESH_KRISHNA,2018,5624,2827
ANDHRAPRADESH_KRISHNA,2019,5571,2523
ANDHRAPRADESH_KRISHNA,2020,5582,2528
ANDHRAPRADESH_KRISHNA,2021,5578,2533
ANDHRAPRADESH_KRISHNA,2022,5593,2540
ANDHRAPRADESH_KRISHNA,2023,5594,2545
ANDHRAPRADESH_KRISHNA,2024,5598,2551
ANDHRAPRADESH_KRISHNA,2025,5604,2557
ANDHRAPRADESH_KURNOOL,2003,4431,2038
ANDHRAPRADESH_KURNOOL,2004,5372,2148
ANDHRAPRADESH_KURNOOL,2005,6248,2095
ANDHRAPRADESH_KURNOOL,2006,5963,2105
ANDHRAPRADESH_KURNOOL,2007,5936,2050
ANDHRAPRADESH_KURNOOL,2008,6195,2117
ANDHRAPRADESH_KURNOOL,2009,5674,2042
ANDHRAPRADESH_KURNOOL,2010,5774,2197
ANDHRAPRADESH_KURNOOL,2011,5576,2159
ANDHRAPRADESH_KURNOOL,2012,5440,2170
ANDHRAPRADESH_KURNOOL,2013,5530,2161
ANDHRAPRADESH_KURNOOL,2014,5779,2238
ANDHRAPRADESH_KURNOOL,2015,5849,2339
ANDHRAPRADESH_KURNOOL,2016,5789,2378
ANDHRAPRADESH_KURNOOL,2017,5767,2435
ANDHRAPRADESH_KURNOOL,2018,6566,2785
ANDHRAPRADESH_KURNOOL,2019,5975,2256
ANDHRAPRADESH_KURNOOL,2020,5977,2257
ANDHRAPRADESH_KURNOOL,2021,5981,2261
ANDHRAPRADESH_KURNOOL,2022,6005,2268
ANDHRAPRADESH_KURNOOL,2023,6014,2272
ANDHRAPRADESH_KURNOOL,2024,6027,2276
ANDHRAPRADESH_KURNOOL,2025,6046,2282
ANDHRAPRADESH_PRAKASAM,2002,863,287
ANDHRAPRADESH_PRAKASAM,2003,4982,2086
ANDHRAPRADESH_PRAKASAM,2004,3940,1717
ANDHRAPRADESH_PRAKASAM,2005,4251,1637
ANDHRAPRADESH_PRAKASAM,2006,4088,1631
ANDHRAPRADESH_PRAKASAM,2007,3978,1922
ANDHRAPRADESH_PRAKASAM,2008,4062,1916
ANDHRAPRADESH_PRAKASAM,2009,4186,2017
ANDHRAPRADESH_PRAKASAM,2010,4509,2088
ANDHRAPRADESH_PRAKASAM,2011,4261,2106
ANDHRAPRADESH_PRAKASAM,2012,4222,2000
ANDHRAPRADESH_PRAKASAM,2013,4451,1916
ANDHRAPRADESH_PRAKASAM,2014,4228,1862
ANDHRAPRADESH_PRAKASAM,2015,4166,1896
ANDHRAPRADESH_PRAKASAM,2016,4479,1907
ANDHRAPRADESH_PRAKASAM,2017,3993,1750
ANDHRAPRADESH_PRAKASAM,2018,3731,1780
ANDHRAPRADESH_PRAKASAM,2019,4257,1800
ANDHRAPRADESH_PRAKASAM,2020,4287,1806
ANDHRAPRADESH_PRAKASAM,2021,4278,1806
ANDHRAPRADESH_PRAKASAM,2022,4292,1810
ANDHRAPRADESH_PRAKASAM,2023,4306,1814
ANDHRAPRADESH_PRAKASAM,2024,4310,1816
ANDHRAPRADESH_PRAKASAM,2025,4322,1820
ANDHRAPRADESH_SRIKAKULAM,2001,685,296
ANDHRAPRADESH_SRIKAKULAM,2002,4329,1903
ANDHRAPRADESH_SRIKAKULAM,2003,5027,2030
ANDHRAPRADESH_SRIKAKULAM,2004,4377,1735
ANDHRAPRADESH_SRIKAKULAM,2005,3881,1578
ANDHRAPRADESH_SRIKAKULAM,2006,4066,1629
ANDHRAPRADESH_SRIKAKULAM,2007,4063,1773
ANDHRAPRADESH_SRIKAKULAM,2008,4110,1711
ANDHRAPRADESH_SRIKAKULAM,2009,4358,1725
ANDHRAPRADESH_SRIKAKULAM,2010,4215,1563
ANDHRAPRADESH_SRIKAKULAM,2011,3974,1581
ANDHRAPRADESH_SRIKAKULAM,2012,3698,1675
ANDHRAPRADESH_SRIKAKULAM,2013,3258,1556
ANDHRAPRADESH_SRIKAKULAM,2014,3523,1630
ANDHRAPRADESH_SRIKAKULAM,2015,3234,1471
ANDHRAPRADESH_SRIKAKULAM,2016,3368,1679
ANDHRAPRADESH_SRIKAKULAM,2017,2987,1528
ANDHRAPRADESH_SRIKAKULAM,2018,3221,1696
ANDHRAPRADESH_SRIKAKULAM,2019,3385,1567
ANDHRAPRADESH_SRIKAKULAM,2020,3349,1573
ANDHRAPRADESH_SRIKAKULAM,2021,3381,1576
ANDHRAPRADESH_SRIKAKULAM,2022,3382,1581
ANDHRAPRADESH_SRIKAKULAM,2023,3403,1585
ANDHRAPRADESH_SRIKAKULAM,2024,3413,1589
ANDHRAPRADESH_SRIKAKULAM,2025,3430,1594
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2003,3030,995
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2004,3797,1530
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2005,3401,1461
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2006,3834,1488
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2007,4113,1810
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2008,4394,1887
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2009,4210,1839
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2010,3997,1767
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2011,3904,1733
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2012,3462,1560
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2013,3228,1470
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2014,3151,1422
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2015,2796,1286
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2016,3174,1659
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2017,3670,1854
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2018,3565,2099
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2019,3587,1632
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2020,3572,1635
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2021,3616,1639
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2022,3636,1641
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2023,3660,1644
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2024,3688,1648
ANDHRAPRADESH_SRIPOTTISRIRAMULUNELLORE,2025,3712,1651
ANDHRAPRADESH_VISAKHAPATNAM,2003,3799,1681
ANDHRAPRADESH_VISAKHAPATNAM,2004,5386,2414
ANDHRAPRADESH_VISAKHAPATNAM,2005,5183,2193
ANDHRAPRADESH_VISAKHAPATNAM,2006,5377,2250
ANDHRAPRADESH_VISAKHAPATNAM,2007,5465,2561
ANDHRAPRADESH_VISAKHAPATNAM,2008,5678,2521
ANDHRAPRADESH_VISAKHAPATNAM,2009,5706,2597
ANDHRAPRADESH_VISAKHAPATNAM,2010,5824,2547
ANDHRAPRADESH_VISAKHAPATNAM,2011,5829,2696
ANDHRAPRADESH_VISAKHAPATNAM,2012,5885,2795
ANDHRAPRADESH_VISAKHAPATNAM,2013,5562,2767
ANDHRAPRADESH_VISAKHAPATNAM,2014,6043,2972
ANDHRAPRADESH_VISAKHAPATNAM,2015,6081,2979
ANDHRAPRADESH_VISAKHAPATNAM,2016,6015,2964
ANDHRAPRADESH_VISAKHAPATNAM,2017,5549,2851
ANDHRAPRADESH_VISAKHAPATNAM,2018,7373,3772
ANDHRAPRADESH_VISAKHAPATNAM,2019,5529,2700
ANDHRAPRADESH_VISAKHAPATNAM,2020,5541,2701
ANDHRAPRADESH_VISAKHAPATNAM,2021,5533,2706
ANDHRAPRADESH_VISAKHAPATNAM,2022,5520,2708
ANDHRAPRADESH_VISAKHAPATNAM,2023,5484,2710
ANDHRAPRADESH_VISAKHAPATNAM,2024,5460,2711
ANDHRAPRADESH_VISAKHAPATNAM,2025,5456,2715
ANDHRAPRADESH_VIZIANAGARAM,2001,3860,2136
ANDHRAPRADESH_VIZIANAGARAM,2002,5291,2359
ANDHRAPRADESH_VIZIANAGARAM,2003,4076,1739
ANDHRAPRADESH_VIZIANAGARAM,2004,3976,1690
ANDHRAPRADESH_VIZIANAGARAM,2005,3975,1788
ANDHRAPRADESH_VIZIANAGARAM,2006,3447,1590
ANDHRAPRADESH_VIZIANAGARAM,2007,3495,1687
ANDHRAPRADESH_VIZIANAGARAM,2008,3804,1700
ANDHRAPRADESH_VIZIANAGARAM,2009,3888,1768
ANDHRAPRADESH_VIZIANAGARAM,2010,3760,1778
ANDHRAPRADESH_VIZIANAGARAM,2011,3823,1764
ANDHRAPRADESH_VIZIANAGARAM,2012,3678,1698
ANDHRAPRADESH_VIZIANAGARAM,2013,3620,1492
ANDHRAPRADESH_VIZIANAGARAM,2014,3734,1630
ANDHRAPRADESH_VIZIANAGARAM,2015,3815,1624
ANDHRAPRADESH_VIZIANAGARAM,2016,3733,1649
ANDHRAPRADESH_VIZIANAGARAM,2017,3531,1578
ANDHRAPRADESH_VIZIANAGARAM,2018,3795,2017
ANDHRAPRADESH_VIZIANAGARAM,2019,3858,1585
ANDHRAPRADESH_VIZIANAGARAM,2020,3846,1584
ANDHRAPRADESH_VIZIANAGARAM,2021,3863,1587
ANDHRAPRADESH_VIZIANAGARAM,2022,3866,1589
ANDHRAPRADESH_VIZIANAGARAM,2023,3876,1591
ANDHRAPRADESH_VIZIANAGARAM,2024,3881,1593
ANDHRAPRADESH_VIZIANAGARAM,2025,3889,1595
ARUNACHALPRADESH_PAPUMPARE,2006,702,186
ARUNACHALPRADESH_PAPUMPARE,2007,786,168
ARUNACHALPRADESH_PAPUMPARE,2010,691,146
ARUNACHALPRADESH_PAPUMPARE,2011,589,148
ARUNACHALPRADESH_PAPUMPARE,2012,662,166
ARUNACHALPRADESH_PAPUMPARE,2013,729,203
ARUNACHALPRADESH_PAPUMPARE,2014,892,210
ARUNACHALPRADESH_PAPUMPARE,2015,927,190
ARUNACHALPRADESH_PAPUMPARE,2019,1144,190
ARUNACHALPRADESH_PAPUMPARE,2020,1144,190
ARUNACHALPRADESH_PAPUMPARE,2021,1133,188
ARUNACHALPRADESH_PAPUMPARE,2022,1130,187
ARUNACHALPRADESH_PAPUMPARE,2023,1127,186
ARUNACHALPRADESH_PAPUMPARE,2024,1123,185
ARUNACHALPRADESH_PAPUMPARE,2025,1119,184
ASSAM_BONGAIGAON,2004,924,354
ASSAM_BONGAIGAON,2005,942,359
ASSAM_BONGAIGAON,2006,990,446
ASSAM_BONGAIGAON,2007,1115,539
ASSAM_BONGAIGAON,2008,1172,526
ASSAM_BONGAIGAON,2009,1246,558
ASSAM_BONGAIGAON,2010,1209,610
ASSAM_BONGAIGAON,2011,1167,565
ASSAM_BONGAIGAON,2012,1009,573
ASSAM_BONGAIGAON,2013,829,457
ASSAM_BONGAIGAON,2014,595,330
ASSAM_BONGAIGAON,2015,599,304
ASSAM_BONGAIGAON,2016,639,327
ASSAM_BONGAIGAON,2017,634,367
ASSAM_BONGAIGAON,2018,692,429
ASSAM_BONGAIGAON,2019,824,432
ASSAM_BONGAIGAON,2020,874,421
ASSAM_BONGAIGAON,2021,855,423
ASSAM_BONGAIGAON,2022,895,417
ASSAM_BONGAIGAON,2023,896,418
ASSAM_BONGAIGAON,2024,920,414
ASSAM_BONGAIGAON,2025,934,415
ASSAM_CACHAR,2003,777,346
ASSAM_CACHAR,2004,1122,393
ASSAM_CACHAR,2005,1221,456
ASSAM_CACHAR,2006,1336,483
ASSAM_CACHAR,2007,1961,746
ASSAM_CACHAR,2008,2466,840
ASSAM_CACHAR,2009,2822,1028
ASSAM_CACHAR,2010,2693,998
ASSAM_CACHAR,2011,2578,880
ASSAM_CACHAR,2012,2281,846
ASSAM_CACHAR,2013,2269,934
ASSAM_CACHAR,2014,2612,959
ASSAM_CACHAR,2015,2411,893
ASSAM_CACHAR,2016,2196,782
ASSAM_CACHAR,2017,2633,946
ASSAM_CACHAR,2018,2940,965
ASSAM_CACHAR,2019,2498,883
ASSAM_CACHAR,2020,2505,887
ASSAM_CACHAR,2021,2504,896
ASSAM_CACHAR,2022,2506,890
ASSAM_CACHAR,2023,2503,892
ASSAM_CACHAR,2024,2504,892
ASSAM_CACHAR,2025,2500,893
ASSAM_DARRANG,2004,1518,521
ASSAM_DARRANG,2005,1542,619
ASSAM_DARRANG,2006,1778,706
ASSAM_DARRANG,2007,2009,873
ASSAM_DARRANG,2008,2051,896
ASSAM_DARRANG,2009,2062,890
ASSAM_DARRANG,2010,2011,879
ASSAM_DARRANG,2011,1320,564
ASSAM_DARRANG,2012,650,289
ASSAM_DARRANG,2013,687,314
ASSAM_DARRANG,2014,720,329
ASSAM_DARRANG,2015,635,277
ASSAM_DARRANG,2016,600,261
ASSAM_DARRANG,2017,693,288
ASSAM_DARRANG,2018,668,332
ASSAM_DARRANG,2019,669,334
ASSAM_DARRANG,2020,666,337
ASSAM_DARRANG,2021,668,333
ASSAM_DARRANG,2022,670,334
ASSAM_DARRANG,2023,671,332
ASSAM_DARRANG,2024,673,332
ASSAM_DARRANG,2025,674,332
ASSAM_DHEMAJI,2004,445,251
ASSAM_DHEMAJI,2005,525,286
ASSAM_DHEMAJI,2006,560,308
ASSAM_DHEMAJI,2007,718,359
ASSAM_DHEMAJI,2008,794,385
ASSAM_DHEMAJI,2009,817,409
ASSAM_DHEMAJI,2010,849,406
ASSAM_DHEMAJI,2011,690,373
ASSAM_DHEMAJI,2012,756,399
ASSAM_DHEMAJI,2013,753,389
ASSAM_DHEMAJI,2014,740,377
ASSAM_DHEMAJI,2015,664,365
ASSAM_DHEMAJI,2016,656,365
ASSAM_DHEMAJI,2017,833,399
ASSAM_DHEMAJI,2018,663,287
ASSAM_DHEMAJI,2019,749,288
ASSAM_DHEMAJI,2020,763,286
ASSAM_DHEMAJI,2021,760,284
ASSAM_DHEMAJI,2022,767,281
ASSAM_DHEMAJI,2023,770,280
ASSAM_DHEMAJI,2024,772,276
ASSAM_DHEMAJI,2025,778,275
ASSAM_DIBRUGARH,2001,1629,724
ASSAM_DIBRUGARH,2002,1749,778
ASSAM_DIBRUGARH,2003,1859,870
ASSAM_DIBRUGARH,2004,1981,781
ASSAM_DIBRUGARH,2005,2088,821
ASSAM_DIBRUGARH,2006,2159,876
ASSAM_DIBRUGARH,2007,2380,1017
ASSAM_DIBRUGARH,2008,2440,937
ASSAM_DIBRUGARH,2009,2405,970
ASSAM_DIBRUGARH,2010,2435,902
ASSAM_DIBRUGARH,2011,2373,876
ASSAM_DIBRUGARH,2012,2509,1083
ASSAM_DIBRUGARH,2013,2687,1106
ASSAM_DIBRUGARH,2014,2927,1186
ASSAM_DIBRUGARH,2015,2866,1125
ASSAM_DIBRUGARH,2016,2512,991
ASSAM_DIBRUGARH,2017,2886,1156
ASSAM_DIBRUGARH,2018,3541,1067
ASSAM_DIBRUGARH,2019,2596,967
ASSAM_DIBRUGARH,2020,2594,965
ASSAM_DIBRUGARH,2021,2575,961
ASSAM_DIBRUGARH,2022,2568,957
ASSAM_DIBRUGARH,2023,2552,953
ASSAM_DIBRUGARH,2024,2541,949
ASSAM_DIBRUGARH,2025,2527,945
ASSAM_GOLAGHAT,2004,715,231
ASSAM_GOLAGHAT,2005,936,354
ASSAM_GOLAGHAT,2006,1032,532
ASSAM_GOLAGHAT,2007,356,162
ASSAM_GOLAGHAT,2008,1449,652
ASSAM_GOLAGHAT,2009,1330,602
ASSAM_GOLAGHAT,2010,1443,620
ASSAM_GOLAGHAT,2011,1368,513
ASSAM_GOLAGHAT,2012,1291,465
ASSAM_GOLAGHAT,2013,1491,625
ASSAM_GOLAGHAT,2014,1631,673
ASSAM_GOLAGHAT,2015,1648,560
ASSAM_GOLAGHAT,2016,1727,592
ASSAM_GOLAGHAT,2017,1625,564
ASSAM_GOLAGHAT,2018,1730,539
ASSAM_GOLAGHAT,2019,1562,576
ASSAM_GOLAGHAT,2020,1551,578
ASSAM_GOLAGHAT,2021,1539,574
ASSAM_GOLAGHAT,2022,1542,574
ASSAM_GOLAGHAT,2023,1538,573
ASSAM_GOLAGHAT,2024,1532,572
ASSAM_GOLAGHAT,2025,1529,571
ASSAM_HAILAKANDI,2004,372,132
ASSAM_HAILAKANDI,2005,511,221
ASSAM_HAILAKANDI,2006,504,248
ASSAM_HAILAKANDI,2007,590,306
ASSAM_HAILAKANDI,2008,598,312
ASSAM_HAILAKANDI,2009,692,336
ASSAM_HAILAKANDI,2010,687,303
ASSAM_HAILAKANDI,2011,571,247
ASSAM_HAILAKANDI,2012,505,194
ASSAM_HAILAKANDI,2013,477,226
ASSAM_HAILAKANDI,2014,553,213
ASSAM_HAILAKANDI,2015,569,232
ASSAM_HAILAKANDI,2016,475,173
ASSAM_HAILAKANDI,2017,604,237
ASSAM_HAILAKANDI,2018,522,226
ASSAM_HAILAKANDI,2019,802,302
ASSAM_HAILAKANDI,2020,779,300
ASSAM_HAILAKANDI,2021,780,299
ASSAM_HAILAKANDI,2022,789,301
ASSAM_HAILAKANDI,2023,776,302
ASSAM_HAILAKANDI,2024,784,301
ASSAM_HAILAKANDI,2025,785,303
ASSAM_JORHAT,2003,766,410
ASSAM_JORHAT,2004,1225,495
ASSAM_JORHAT,2005,1010,404
ASSAM_JORHAT,2006,1175,525
ASSAM_JORHAT,2007,1333,632
ASSAM_JORHAT,2008,1427,740
ASSAM_JORHAT,2009,1481,693
ASSAM_JORHAT,2010,1548,668
ASSAM_JORHAT,2011,1491,592
ASSAM_JORHAT,2012,1444,616
ASSAM_JORHAT,2013,1299,529
ASSAM_JORHAT,2014,1299,544
ASSAM_JORHAT,2015,1218,473
ASSAM_JORHAT,2016,1261,464
ASSAM_JORHAT,2017,1207,405
ASSAM_JORHAT,2018,1337,473
ASSAM_JORHAT,2019,1206,424
ASSAM_JORHAT,2020,1212,424
ASSAM_JORHAT,2021,1199,421
ASSAM_JORHAT,2022,1198,420
ASSAM_JORHAT,2023,1191,418
ASSAM_JORHAT,2024,1185,416
ASSAM_JORHAT,2025,1181,415
ASSAM_KAMRUP,2003,1423,656
ASSAM_KAMRUP,2004,2916,921
ASSAM_KAMRUP,2005,2925,1110
ASSAM_KAMRUP,2006,3132,1263
ASSAM_KAMRUP,2007,3625,1353
ASSAM_KAMRUP,2008,3789,1428
ASSAM_KAMRUP,2009,3972,1507
ASSAM_KAMRUP,2010,4016,1440
ASSAM_KAMRUP,2011,3991,1450
ASSAM_KAMRUP,2012,3564,1342
ASSAM_KAMRUP,2013,3456,1196
ASSAM_KAMRUP,2014,3306,1264
ASSAM_KAMRUP,2015,3174,1167
ASSAM_KAMRUP,2016,2637,886
ASSAM_KAMRUP,2017,2501,1047
ASSAM_KAMRUP,2018,4089,1401
ASSAM_KAMRUP,2019,2972,989
ASSAM_KAMRUP,2020,2975,993
ASSAM_KAMRUP,2021,2962,990
ASSAM_KAMRUP,2022,2960,989
ASSAM_KAMRUP,2023,2951,988
ASSAM_KAMRUP,2024,2947,987
ASSAM_KAMRUP,2025,2940,985
ASSAM_KARIMGANJ,2004,848,293
ASSAM_KARIMGANJ,2005,882,310
ASSAM_KARIMGANJ,2006,933,390
ASSAM_KARIMGANJ,2007,1076,469
ASSAM_KARIMGANJ,2008,1024,447
ASSAM_KARIMGANJ,2009,1294,509
ASSAM_KARIMGANJ,2010,1190,430
ASSAM_KARIMGANJ,2011,1086,405
ASSAM_KARIMGANJ,2012,974,382
ASSAM_KARIMGANJ,2013,978,419
ASSAM_KARIMGANJ,2014,1015,475
ASSAM_KARIMGANJ,2015,1065,429
ASSAM_KARIMGANJ,2016,994,415
ASSAM_KARIMGANJ,2017,866,331
ASSAM_KARIMGANJ,2018,663,303
ASSAM_KARIMGANJ,2019,812,263
ASSAM_KARIMGANJ,2020,835,263
ASSAM_KARIMGANJ,2021,823,263
ASSAM_KARIMGANJ,2022,829,265
ASSAM_KARIMGANJ,2023,834,265
ASSAM_KARIMGANJ,2024,829,266
ASSAM_KARIMGANJ,2025,835,268
ASSAM_LAKHIMPUR,2003,1050,444
ASSAM_LAKHIMPUR,2004,1128,431
ASSAM_LAKHIMPUR,2005,1035,421
ASSAM_LAKHIMPUR,2006,1077,459
ASSAM_LAKHIMPUR,2007,1136,633
ASSAM_LAKHIMPUR,2008,1185,599
ASSAM_LAKHIMPUR,2009,1048,528
ASSAM_LAKHIMPUR,2010,1024,503
ASSAM_LAKHIMPUR,2011,901,493
ASSAM_LAKHIMPUR,2012,997,509
ASSAM_LAKHIMPUR,2013,998,507
ASSAM_LAKHIMPUR,2014,1009,512
ASSAM_LAKHIMPUR,2015,1068,474
ASSAM_LAKHIMPUR,2016,983,440
ASSAM_LAKHIMPUR,2017,1018,383
ASSAM_LAKHIMPUR,2018,946,418
ASSAM_LAKHIMPUR,2019,992,479
ASSAM_LAKHIMPUR,2020,995,478
ASSAM_LAKHIMPUR,2021,988,476
ASSAM_LAKHIMPUR,2022,990,475
ASSAM_LAKHIMPUR,2023,991,473
ASSAM_LAKHIMPUR,2024,991,472
ASSAM_LAKHIMPUR,2025,993,471
ASSAM_NAGAON,2004,1477,739
ASSAM_NAGAON,2005,1831,843
ASSAM_NAGAON,2006,2514,1180
